id,clee,nombre_de_la_unidad_economica,codigo_de_la_clase_actividad_scian,source_folder,categoria_relevancia_ambiental,palabras_clave_detectadas,distancia_hidrografia_m,rango_distancia_hidrografia,latitud,longitud,nota_metodologica
9960329,21132812210001632000000000U8,LAVANDERIA ALEXANDRA,812210,agebs\san_martin,alta_relevancia_ambiental,lavanderia,82.96601216057526,0-100 m,19.28696079,-98.44162353,"Priorizacion preliminar por produccion, confeccion, maquila, acabado o lavado textil; se excluye comercio de prendas y no implica evidencia de contaminacion directa."
9978507,21132812210001391000000000U1,LAVANDERIA MR BUBBLES,812210,agebs\san_martin,alta_relevancia_ambiental,lavanderia,249.69246141682987,100-250 m,19.28252054,-98.45606256,"Priorizacion preliminar por produccion, confeccion, maquila, acabado o lavado textil; se excluye comercio de prendas y no implica evidencia de contaminacion directa."
9988046,21132315225000951000000000U3,CONFECCIÓN DE PRENDAS DE VESTIR SOBRE MEDIDA SIN NOMBRE,315225,agebs\san_martin,media_relevancia_ambiental,confeccion,154.34358798390437,100-250 m,19.27776717,-98.44458795,"Priorizacion preliminar por produccion, confeccion, maquila, acabado o lavado textil; se excluye comercio de prendas y no implica evidencia de contaminacion directa."
9989160,21132315229004571000000000U7,TALLER DE COSTURA ALONSO,315229,agebs\san_martin,media_relevancia_ambiental,costura,651.4703323155492,500-1000 m,19.2828457,-98.46017734,"Priorizacion preliminar por produccion, confeccion, maquila, acabado o lavado textil; se excluye comercio de prendas y no implica evidencia de contaminacion directa."
9999484,29019315223000081000000000U5,MAQUILA SIN NOMBRE,315229,agebs\san_martin,media_relevancia_ambiental,maquila,306.64205265404985,250-500 m,19.29675983,-98.4028742,"Priorizacion preliminar por produccion, confeccion, maquila, acabado o lavado textil; se excluye comercio de prendas y no implica evidencia de contaminacion directa."
9999506,29019812210000451000000000U5,LAVANDERIA DE PANTALON DE MEZCLILLA,812210,agebs\san_martin,alta_relevancia_ambiental,lavanderia; mezclilla; pantalon,115.45728833362429,100-250 m,19.28102369,-98.39252873,"Priorizacion preliminar por produccion, confeccion, maquila, acabado o lavado textil; se excluye comercio de prendas y no implica evidencia de contaminacion directa."
10031564,29019315229001351000000000U8,FABRICACION DE PANTALON DE MEZCLILLA SIN NOMBRE,315229,agebs\san_martin,media_relevancia_ambiental,mezclilla; pantalon,444.92297806997465,250-500 m,19.28255339,-98.39818461,"Priorizacion preliminar por produccion, confeccion, maquila, acabado o lavado textil; se excluye comercio de prendas y no implica evidencia de contaminacion directa."
10033328,29019315229001011000000000U8,ARMADO DE PANTALON DE MEZCLILLA SIN NOMBRE,315229,agebs\san_martin,media_relevancia_ambiental,mezclilla; pantalon,341.9160325045063,250-500 m,19.28072096,-98.39495645,"Priorizacion preliminar por produccion, confeccion, maquila, acabado o lavado textil; se excluye comercio de prendas y no implica evidencia de contaminacion directa."
10061416,29019315123000031000000000U2,TALLER DE COSTURA,315123,agebs\san_martin,media_relevancia_ambiental,costura,43.70417507086664,0-100 m,19.29310051,-98.40147199,"Priorizacion preliminar por produccion, confeccion, maquila, acabado o lavado textil; se excluye comercio de prendas y no implica evidencia de contaminacion directa."
10066748,21143315223000021000000000U7,SERVICIO DE COSTURA SIN NOMBRE,315223,agebs\san_martin,media_relevancia_ambiental,costura,566.5994249886743,500-1000 m,19.3037591,-98.47413834,"Priorizacion preliminar por produccion, confeccion, maquila, acabado o lavado textil; se excluye comercio de prendas y no implica evidencia de contaminacion directa."
10080099,21132315223000641000000000U5,TALLER DE MAQUILA,315229,agebs\san_martin,media_relevancia_ambiental,maquila,414.57685712508595,250-500 m,19.28859139,-98.46758222,"Priorizacion preliminar por produccion, confeccion, maquila, acabado o lavado textil; se excluye comercio de prendas y no implica evidencia de contaminacion directa."
10092384,29019315229001341000000000U9,ARMADO DE PANTALON DE MEZCLILLA SIN NOMBRE,315229,agebs\san_martin,media_relevancia_ambiental,mezclilla; pantalon,176.1217989465148,100-250 m,19.28067252,-98.39236708,"Priorizacion preliminar por produccion, confeccion, maquila, acabado o lavado textil; se excluye comercio de prendas y no implica evidencia de contaminacion directa."
10095612,29019812210000511000000000U6,PLANCHADURIA SIN NOMBRE,812210,agebs\san_martin,revisar,,688.3340104306304,500-1000 m,19.27695137,-98.39071184,"Priorizacion preliminar por produccion, confeccion, maquila, acabado o lavado textil; se excluye comercio de prendas y no implica evidencia de contaminacion directa."
10107397,21132315229004611000000000U1,MAQUILA SIN NOMBRE,315229,agebs\san_martin,media_relevancia_ambiental,maquila,444.85894849438307,250-500 m,19.28598886,-98.46827014,"Priorizacion preliminar por produccion, confeccion, maquila, acabado o lavado textil; se excluye comercio de prendas y no implica evidencia de contaminacion directa."
10107793,21132315225000921000000000U6,SASTRERIA,811499,agebs\san_martin,media_relevancia_ambiental,sastreria,133.7769819816843,100-250 m,19.2750312,-98.42995061,"Priorizacion preliminar por produccion, confeccion, maquila, acabado o lavado textil; se excluye comercio de prendas y no implica evidencia de contaminacion directa."
10154898,21143812210000061000000000U8,LAVANDERIA Y TINTORERIA CRUZ,812210,agebs\san_martin,alta_relevancia_ambiental,lavanderia; tintoreria,420.20231595846474,250-500 m,19.3081009,-98.47457904,"Priorizacion preliminar por produccion, confeccion, maquila, acabado o lavado textil; se excluye comercio de prendas y no implica evidencia de contaminacion directa."
10156236,21132315229004461000000000U1,ELABORACION DE PLAYERAS,315229,agebs\san_martin,media_relevancia_ambiental,,438.0370524755412,250-500 m,19.28070828,-98.45367705,"Priorizacion preliminar por produccion, confeccion, maquila, acabado o lavado textil; se excluye comercio de prendas y no implica evidencia de contaminacion directa."
10175798,29019315229001531000000000U5,MAQUILA DE PRENDA DE VESTIR EE DAMA SIN NOMBRE,315229,agebs\san_martin,media_relevancia_ambiental,maquila,461.97602219124144,250-500 m,19.27640087,-98.39423628,"Priorizacion preliminar por produccion, confeccion, maquila, acabado o lavado textil; se excluye comercio de prendas y no implica evidencia de contaminacion directa."
10194425,21132315229004361000000000U3,COSTURERO A TERCEROS SIN NOMBRE,315229,agebs\san_martin,revisar,,301.70191105703896,250-500 m,19.28139061,-98.41504036,"Priorizacion preliminar por produccion, confeccion, maquila, acabado o lavado textil; se excluye comercio de prendas y no implica evidencia de contaminacion directa."
10241302,21132315229004331000000000U6,MAQUILA SIN NOMBRE,315229,agebs\san_martin,media_relevancia_ambiental,maquila,375.29068029057186,250-500 m,19.28375308,-98.46582206,"Priorizacion preliminar por produccion, confeccion, maquila, acabado o lavado textil; se excluye comercio de prendas y no implica evidencia de contaminacion directa."
10243314,29019315123000061000000000U9,MAQUILA DE PANTALON DE MEZCLILLA,315229,agebs\san_martin,media_relevancia_ambiental,maquila; mezclilla; pantalon,304.8406834181382,250-500 m,19.27661863,-98.3942495,"Priorizacion preliminar por produccion, confeccion, maquila, acabado o lavado textil; se excluye comercio de prendas y no implica evidencia de contaminacion directa."
10282651,29019315229001631000000000U3,ARMADO DE PANTALON DE MEZCLILLA SIN NOMBRE,315229,agebs\san_martin,media_relevancia_ambiental,mezclilla; pantalon,707.9373897325436,500-1000 m,19.27967324,-98.38566336,"Priorizacion preliminar por produccion, confeccion, maquila, acabado o lavado textil; se excluye comercio de prendas y no implica evidencia de contaminacion directa."
10283642,29019812210000521000000000U5,SERVICIO DE PLANCHADO,812210,agebs\san_martin,revisar,,318.15922515765686,250-500 m,19.2797789,-98.39564524,"Priorizacion preliminar por produccion, confeccion, maquila, acabado o lavado textil; se excluye comercio de prendas y no implica evidencia de contaminacion directa."
10287094,21132315229004251000000000U6,IMPRESIONES AGUILAR,315229,agebs\san_martin,revisar,,769.4965481548815,500-1000 m,19.29361113,-98.46651092,"Priorizacion preliminar por produccion, confeccion, maquila, acabado o lavado textil; se excluye comercio de prendas y no implica evidencia de contaminacion directa."
10306393,29019315229001191000000000U8,PLANCHADURIA SIN NOMBRE,315229,agebs\san_martin,revisar,,240.73886815565984,100-250 m,19.28099056,-98.39633592,"Priorizacion preliminar por produccion, confeccion, maquila, acabado o lavado textil; se excluye comercio de prendas y no implica evidencia de contaminacion directa."
10352008,21132811499001601000000000U3,SASTRERIA GARCIA,811499,agebs\san_martin,media_relevancia_ambiental,sastreria,438.0659419494183,250-500 m,19.28479614,-98.43337223,"Priorizacion preliminar por produccion, confeccion, maquila, acabado o lavado textil; se excluye comercio de prendas y no implica evidencia de contaminacion directa."
10373718,21132812210001611000000000U2,LAVANDERIA BRILLANTE,812210,agebs\san_martin,alta_relevancia_ambiental,lavanderia,590.8948834460585,500-1000 m,19.28114716,-98.45527716,"Priorizacion preliminar por produccion, confeccion, maquila, acabado o lavado textil; se excluye comercio de prendas y no implica evidencia de contaminacion directa."
10375162,21132811499001651000000000U8,COSTURA,811499,agebs\san_martin,media_relevancia_ambiental,costura,663.5538841189172,500-1000 m,19.31140377,-98.45576734,"Priorizacion preliminar por produccion, confeccion, maquila, acabado o lavado textil; se excluye comercio de prendas y no implica evidencia de contaminacion directa."
10376182,21132314120000221000000000U5,DECORACION DE CORTINAS CREACIONES CESARS EXHIBICION,314120,agebs\san_martin,revisar,,181.75719703091505,100-250 m,19.29220047,-98.44853963,"Priorizacion preliminar por produccion, confeccion, maquila, acabado o lavado textil; se excluye comercio de prendas y no implica evidencia de contaminacion directa."
10415143,21132315229005181000000000U4,MAQUILA SIN NOMBRE,315229,agebs\san_martin,media_relevancia_ambiental,maquila,16.635807584061,0-100 m,19.28356492,-98.46241069,"Priorizacion preliminar por produccion, confeccion, maquila, acabado o lavado textil; se excluye comercio de prendas y no implica evidencia de contaminacion directa."
10416511,21132315223000451000000000U9,MAQUILA SIN NOMBRE,315229,agebs\san_martin,media_relevancia_ambiental,maquila,513.2785439394539,500-1000 m,19.28111208,-98.46537494,"Priorizacion preliminar por produccion, confeccion, maquila, acabado o lavado textil; se excluye comercio de prendas y no implica evidencia de contaminacion directa."
10426855,29019812210000401000000000U0,LAVANDERIA LA TORTUGA,812210,agebs\san_martin,alta_relevancia_ambiental,lavanderia,650.4937352291363,500-1000 m,19.29292645,-98.40760076,"Priorizacion preliminar por produccion, confeccion, maquila, acabado o lavado textil; se excluye comercio de prendas y no implica evidencia de contaminacion directa."
10465571,21132315229004941000000000U2,TALLER DE MAQUILA SIN NOMBRE,315229,agebs\san_martin,media_relevancia_ambiental,maquila,15.187424366233484,0-100 m,19.28161748,-98.45470252,"Priorizacion preliminar por produccion, confeccion, maquila, acabado o lavado textil; se excluye comercio de prendas y no implica evidencia de contaminacion directa."
10506528,21132314120000101000000000U9,MAQUILA SIN NOMBRE,314120,agebs\san_martin,media_relevancia_ambiental,maquila,229.15720369201938,100-250 m,19.28739401,-98.4643916,"Priorizacion preliminar por produccion, confeccion, maquila, acabado o lavado textil; se excluye comercio de prendas y no implica evidencia de contaminacion directa."
10620095,21132315229005151000000000U7,CONFECCIÓN EN SERIE DE OTRA ROPA EXTERIOR DE MATERIALES TEXTILES SIN NOMBRE,315229,agebs\san_martin,media_relevancia_ambiental,confeccion; textiles,544.6780241280502,500-1000 m,19.27835057,-98.41948439,"Priorizacion preliminar por produccion, confeccion, maquila, acabado o lavado textil; se excluye comercio de prendas y no implica evidencia de contaminacion directa."
10628064,21132315229004971000000000U9,SERVICIO DE COSTURA SIN NOMBRE,315229,agebs\san_martin,media_relevancia_ambiental,costura,530.012423112751,500-1000 m,19.29611532,-98.47003006,"Priorizacion preliminar por produccion, confeccion, maquila, acabado o lavado textil; se excluye comercio de prendas y no implica evidencia de contaminacion directa."
10629510,29019313310000122000000000U4,LAVANDERIA SAN MIGUEL,313310,agebs\san_martin,alta_relevancia_ambiental,lavanderia,430.7070684827034,250-500 m,19.2813113,-98.3973973,"Priorizacion preliminar por produccion, confeccion, maquila, acabado o lavado textil; se excluye comercio de prendas y no implica evidencia de contaminacion directa."
10640450,21132432119000031000000000U7,FABRICANTES DE ETIQUETAS Y BORDADOS VEMMA,432119,agebs\san_martin,media_relevancia_ambiental,bordado,255.70277676722853,250-500 m,19.29219711,-98.45832045,"Priorizacion preliminar por produccion, confeccion, maquila, acabado o lavado textil; se excluye comercio de prendas y no implica evidencia de contaminacion directa."
10686262,21132315229005073000000000U3,FABRICA DE ROPA DE BEBE MARY BABY,315229,agebs\san_martin,revisar,,385.91486200577083,250-500 m,19.29309033,-98.45932159,"Priorizacion preliminar por produccion, confeccion, maquila, acabado o lavado textil; se excluye comercio de prendas y no implica evidencia de contaminacion directa."
10689209,21143315229000311000000000U9,TALLER DE COSTURA SIN NOMBRE,315229,agebs\san_martin,media_relevancia_ambiental,costura,101.72282585058095,100-250 m,19.30727842,-98.48130472,"Priorizacion preliminar por produccion, confeccion, maquila, acabado o lavado textil; se excluye comercio de prendas y no implica evidencia de contaminacion directa."
10690218,21132315229005201000000000U0,MAQUILA SIN NOMBRE,315229,agebs\san_martin,media_relevancia_ambiental,maquila,350.2640279367293,250-500 m,19.28499105,-98.46368062,"Priorizacion preliminar por produccion, confeccion, maquila, acabado o lavado textil; se excluye comercio de prendas y no implica evidencia de contaminacion directa."
10701786,21132812210001341000000000U6,LAVANDERIA SIN NOMBRE,812210,agebs\san_martin,alta_relevancia_ambiental,lavanderia,385.91486200577083,250-500 m,19.28324,-98.46581338,"Priorizacion preliminar por produccion, confeccion, maquila, acabado o lavado textil; se excluye comercio de prendas y no implica evidencia de contaminacion directa."
