d_llave,clee,nom_est,raz_soc,cve_scian,desc_scian,Descripcion estrato personal ocupado,Tipo de vialidad,Nombre de la vialidad,Tipo de entre vialidad 1,Nombre de entre vialidad 1,Tipo de entre vialidad 2,Nombre de entre vialidad 2,Tipo de entre vialidad 3,Nombre de entre vialidad 3,Numero exterior o kilometro,Letra exterior,Edificio,Edificio Piso,Numero interior,Letra interior,Tipo de asentamiento humano,Nombre de asentamiento humano,Tipo centro comercial,"Corredor industrial, centro comercial o mercado publico",Numero de local,Codigo Postal,Clave entidad,Entidad federativa,Clave municipio,Municipio,cve_loc,localidad,Area geoestadistica basica,Manzana,Numero de telefono,Correo electronico,Sitio en Internet,Tipo de establecimiento,Latitud,Longitud,Fecha de incorporacion al DENUE,coincide_filtro_scian,coincide_filtro_texto,textil,mezclilla,humedo_explicito,lavado_generico,produccion,maquila,proceso_seco_explicito,scian_textil,scian_acabado_humedo,scian_lavanderia,sector_textil,evidencia_hidrica,dentro_cuenca,scian_3,scian_4,scian_6,actividad_lavanderia_tintoreria,actividad_acabado_textil,actividad_confeccion,actividad_fabricacion_telas,actividad_tejido_hilado,actividad_bordado_deshilado,senal_pantalon,senal_mezclilla_o_pantalon,universo_conceptual,cluster,probabilidad,persistencia_territorial,tipo_resultado_espacial,grupo_espacial
7536111,21134315229001051000000000U9,TALLER DE COSTURA SIN NOMBRE,,315229,Confección en serie de otra ropa exterior de materiales textiles,0 a 5 personas,CALLE,CALLE DE LA LUZ,PRIVADA,PRIMERA DE LA LUZ,CALLE,SAN MATIAS,OTRO(ESPECIFIQUE),NINGUNO,30.0,,,,,,LOCALIDAD,SAN MATIAS TLALANCALECA,,,,74110,21,PUEBLA,134,San Matías Tlalancaleca,1,San Matías Tlalancaleca,003A,28,2481015419.0,,,Fijo,19.326787,-98.49625882,2019-11,True,True,True,False,False,False,False,False,True,True,False,False,INCLUIR,SIN_EVIDENCIA,True,315,3152,315229,False,False,True,False,False,False,False,False,"Universo sectorial ampliado de actividades textiles, confección y servicios de lavandería/tintorería potencialmente relevantes",12,1.0,1.0,CONCENTRACION,CLUSTER_012
7536642,21134315229001441000000000U2,TALLER DE COSTURA SIN NOMBRE,,315229,Confección en serie de otra ropa exterior de materiales textiles,0 a 5 personas,CALLE,INDEPENDENCIA,CALLE,NINGUNO,CALLE,NINGUNO,CALLE,NINGUNO,518.0,,,,,,LOCALIDAD,SAN MATIAS TLALANCALECA,,,,74110,21,PUEBLA,134,San Matías Tlalancaleca,1,San Matías Tlalancaleca,003A,5,2481557081.0,,,Fijo,19.32712199,-98.50124632,2019-11,True,True,True,False,False,False,False,False,True,True,False,False,INCLUIR,SIN_EVIDENCIA,True,315,3152,315229,False,False,True,False,False,False,False,False,"Universo sectorial ampliado de actividades textiles, confección y servicios de lavandería/tintorería potencialmente relevantes",12,1.0,1.0,CONCENTRACION,CLUSTER_012
7517494,21134315229000861000000000U2,TALLER DE COSTURA SIN NOMBRE,,315229,Confección en serie de otra ropa exterior de materiales textiles,0 a 5 personas,CALLE,PRIVADA VISTA HERMOSA,CALLE,HERMANOS SERDAN,CALLE,VISTA HERMOSA,AVENIDA,5 DE MAYO,106.0,,,,,,LOCALIDAD,SAN MATIAS TLALANCALECA,,,,74110,21,PUEBLA,134,San Matías Tlalancaleca,1,San Matías Tlalancaleca,003A,49,2481425730.0,,,Fijo,19.333158,-98.50662784,2019-11,True,True,True,False,False,False,False,False,True,True,False,False,INCLUIR,SIN_EVIDENCIA,True,315,3152,315229,False,False,True,False,False,False,False,False,"Universo sectorial ampliado de actividades textiles, confección y servicios de lavandería/tintorería potencialmente relevantes",12,0.481215989740537,1.0,CONCENTRACION,CLUSTER_012
3333050,21140314120000111000000000U1,TALLER DE COSTURA SIN NOMBRE,,314120,"Confección de cortinas, blancos y similares",0 a 5 personas,CALLE,PRIMAVERA,CERRADA,4 DE DICIEMBRE,PRIVADA,NINGUNO,OTRO(ESPECIFIQUE),,,SN,,,,,OTRO,CALLE HIDALGO ,,,,72750,21,PUEBLA,140,San Pedro Cholula,1,Cholula de Rivadavia,015A,11,,,,Fijo,19.09414727,-98.30691101,2014-12,True,True,True,False,False,False,False,False,True,True,False,False,INCLUIR,SIN_EVIDENCIA,True,314,3141,314120,False,False,False,False,False,False,False,False,"Universo sectorial ampliado de actividades textiles, confección y servicios de lavandería/tintorería potencialmente relevantes",-1,0.0,1.0,DISPERSO_RUIDO,RUIDO_DISPERSO
10897001,21134315229002261000000000U3,TALLER DE COSTURA SIN NOMBRE,,315229,Confección en serie de otra ropa exterior de materiales textiles,0 a 5 personas,CALLE,NINGUNO,CALLE,JOSEFA ORTIZ DE DOMINGUEZ,CARRETERA,FEDERAL MEXICO A PUEBLA,CALLE,NINGUNO,,SN,,,,,LOCALIDAD,SAN MATIAS TLALANCALECA,,,,74110,21,PUEBLA,134,San Matías Tlalancaleca,1,San Matías Tlalancaleca,0044,30,,,,Fijo,19.31509766,-98.49838508,2024-11,True,True,True,False,False,False,False,False,True,True,False,False,INCLUIR,SIN_EVIDENCIA,True,315,3152,315229,False,False,True,False,False,False,False,False,"Universo sectorial ampliado de actividades textiles, confección y servicios de lavandería/tintorería potencialmente relevantes",12,0.4228495219333188,1.0,CONCENTRACION,CLUSTER_012
10916050,21134315229002011000000000U2,TALLER DE COSTURA SIN NOMBRE,,315229,Confección en serie de otra ropa exterior de materiales textiles,0 a 5 personas,PRIVADA,PRIMERA ACCION CATOLICA,CALLE,ACCION CATOLICA,CALLE,SANTA ANITA,CALLE,SAN PEDRO,11.0,4,,,,,LOCALIDAD,SAN MATIAS TLALANCALECA,,,,74110,21,PUEBLA,134,San Matías Tlalancaleca,1,San Matías Tlalancaleca,0044,3,2482076659.0,,,Fijo,19.31969524,-98.49874486,2024-11,True,True,True,False,False,False,False,False,True,True,False,False,INCLUIR,SIN_EVIDENCIA,True,315,3152,315229,False,False,True,False,False,False,False,False,"Universo sectorial ampliado de actividades textiles, confección y servicios de lavandería/tintorería potencialmente relevantes",12,1.0,1.0,CONCENTRACION,CLUSTER_012
9262983,21140314120000171000000000U5,TALLER DE COSTURA SIN NOMBRE,,314120,"Confección de cortinas, blancos y similares",0 a 5 personas,AVENIDA,CALPAN,PRIVADA,NINGUNO,CALLE,CALLE DE LAS FLORES,PRIVADA,CUITLAHUAC,4.0,,,,,,LOCALIDAD,SAN CRISTOBAL TEPONTLA,,,,72760,21,PUEBLA,140,San Pedro Cholula,1,Cholula de Rivadavia,0183,72,,,,Fijo,19.07623359,-98.32916161,2020-11,True,True,True,False,False,False,False,False,True,True,False,False,INCLUIR,SIN_EVIDENCIA,True,314,3141,314120,False,False,False,False,False,False,False,False,"Universo sectorial ampliado de actividades textiles, confección y servicios de lavandería/tintorería potencialmente relevantes",-1,0.0,0.8,DISPERSO_RUIDO,RUIDO_DISPERSO
10580334,21134315223000121000000000U4,TALLER DE COSTURA SIN NOMBRE,,315223,Confección en serie de uniformes,0 a 5 personas,CALLE,JOSEFA ORTIZ DE DOMINGUEZ,CALLE,NINGUNO,CALLE,ALLENDE,PRIVADA,NINGUNO,12.0,C,,,,,LOCALIDAD,SAN MATIAS TLALANCALECA,,,,74110,21,PUEBLA,134,San Matías Tlalancaleca,1,San Matías Tlalancaleca,0044,53,2481580605.0,,,Fijo,19.31522995,-98.50017554,2024-11,True,True,True,False,False,False,False,False,True,True,False,False,INCLUIR,SIN_EVIDENCIA,True,315,3152,315223,False,False,True,False,False,False,False,False,"Universo sectorial ampliado de actividades textiles, confección y servicios de lavandería/tintorería potencialmente relevantes",12,0.4878834795404227,1.0,CONCENTRACION,CLUSTER_012
10675700,21134315229002291000000000U0,TALLER DE COSTURA SIN NOMBRE,,315229,Confección en serie de otra ropa exterior de materiales textiles,0 a 5 personas,PRIVADA,SEGUNDA PRIVADA SAN MATIAS,PRIVADA,NINGUNO,PRIVADA,TERCERA PRIVADA SAN MATIAS,CALLE,CALLE DE LA LUZ,415.0,,,,,,LOCALIDAD,SAN MATIAS TLALANCALECA,,,,74110,21,PUEBLA,134,San Matías Tlalancaleca,1,San Matías Tlalancaleca,003A,28,2481653823.0,,,Fijo,19.32786953,-98.49695058,2024-11,True,True,True,False,False,False,False,False,True,True,False,False,INCLUIR,SIN_EVIDENCIA,True,315,3152,315229,False,False,True,False,False,False,False,False,"Universo sectorial ampliado de actividades textiles, confección y servicios de lavandería/tintorería potencialmente relevantes",12,1.0,1.0,CONCENTRACION,CLUSTER_012
3320158,21134315229000301000000000U9,TALLER DE COSTURA SIN NOMBRE,,315229,Confección en serie de otra ropa exterior de materiales textiles,0 a 5 personas,CALLE,SANTA ANITA,CALLE,NINGUNO,CALLE,SANTA ANITA,PRIVADA,TERCERA PRIVADA ACCION CATOLICA,551.0,,,,,,LOCALIDAD,SAN MATIAS TLALANCALECA,,,,74110,21,PUEBLA,134,San Matías Tlalancaleca,1,San Matías Tlalancaleca,0044,55,2481244477.0,,,Fijo,19.31810839,-98.50016007,2010-07,True,True,True,False,False,False,False,False,True,True,False,False,INCLUIR,SIN_EVIDENCIA,True,315,3152,315229,False,False,True,False,False,False,False,False,"Universo sectorial ampliado de actividades textiles, confección y servicios de lavandería/tintorería potencialmente relevantes",12,0.7714074325001389,1.0,CONCENTRACION,CLUSTER_012
8558730,21143315110000032010000000U3,TALLER DE COSTURA SIN NOMBRE,,315121,Fabricación de calcetines y medias de tejido de punto,6 a 10 personas,CALLE,ALLENDE,CALLE,IGNACIO ZARAGOZA,CALLE,ALDAMA,CALLE,JAIME NUNO,3.0,,,,,,LOCALIDAD,SAN SALVADOR EL VERDE,,,,74130,21,PUEBLA,143,San Salvador el Verde,1,San Salvador el Verde,0062,33,2481161007.0,,,Fijo,19.26786063,-98.51673784,2019-11,True,True,True,False,False,False,False,False,True,True,False,False,INCLUIR,SIN_EVIDENCIA,True,315,3151,315121,False,False,False,False,True,False,False,False,"Universo sectorial ampliado de actividades textiles, confección y servicios de lavandería/tintorería potencialmente relevantes",-1,0.0,1.0,DISPERSO_RUIDO,RUIDO_DISPERSO
3320253,21143315229000101000000000U4,TALLER DE COSTURA SIN NOMBRE,,315229,Confección en serie de otra ropa exterior de materiales textiles,0 a 5 personas,CALLE,MARIANO MATAMOROS,PRIVADA,MARIANO MATAMOROS,PRIVADA,NINGUNO,CALLE,NINGUNO,,SN,,,,,LOCALIDAD,SAN LUCAS EL GRANDE,,,,74135,21,PUEBLA,143,San Salvador el Verde,11,San Lucas el Grande,0128,13,,,,Fijo,19.30169615,-98.47930891,2014-12,True,True,True,False,False,False,False,False,True,True,False,False,INCLUIR,SIN_EVIDENCIA,True,315,3152,315229,False,False,True,False,False,False,False,False,"Universo sectorial ampliado de actividades textiles, confección y servicios de lavandería/tintorería potencialmente relevantes",13,0.6128585653856446,1.0,CONCENTRACION,CLUSTER_013
3320332,21143315229000072000000000U7,TALLER DE COSTURA SIN NOMBRE,,315229,Confección en serie de otra ropa exterior de materiales textiles,6 a 10 personas,CALLE,INDEPENDENCIA,CALLE,MORELOS,CALLE,FRANCISCO I. MADERO,CALLE,FRANCISCO I. MADERO,,SN,,,,,LOCALIDAD,SAN LUCAS EL GRANDE,,,,74135,21,PUEBLA,143,San Salvador el Verde,11,San Lucas el Grande,0113,16,,,,Fijo,19.30770867,-98.47912178,2014-12,True,True,True,False,False,False,False,False,True,True,False,False,INCLUIR,SIN_EVIDENCIA,True,315,3152,315229,False,False,True,False,False,False,False,False,"Universo sectorial ampliado de actividades textiles, confección y servicios de lavandería/tintorería potencialmente relevantes",13,0.6399125055515762,1.0,CONCENTRACION,CLUSTER_013
9607389,21143315225000081000000000U6,TALLER DE COSTURA SIN NOMBRE,,315225,Confección de prendas de vestir sobre medida,0 a 5 personas,CALLE,FRANCISCO VILLA,CALLE,5 DE MAYO,CALLE,CARLOS SALINAS DE GORTARI,CALLE,ALVARO OBREGON,,SN,,,,,LOCALIDAD,ANALCO DE PONCIANO ARRIAGA,,,,74137,21,PUEBLA,143,San Salvador el Verde,8,Analco de Ponciano Arriaga (Santa Cruz Analco),0170,52,2481614474.0,,,Fijo,19.26683599,-98.49993266,2024-11,True,True,True,False,False,False,False,False,True,True,False,False,INCLUIR,SIN_EVIDENCIA,True,315,3152,315225,False,False,True,False,False,False,False,False,"Universo sectorial ampliado de actividades textiles, confección y servicios de lavandería/tintorería potencialmente relevantes",-1,0.0,1.0,DISPERSO_RUIDO,RUIDO_DISPERSO
7516702,21015315223000041010000000U5,TALLER DE COSTURA SIN NOMBRE,,314120,"Confección de cortinas, blancos y similares",0 a 5 personas,PRIVADA,5 SUR,CALLE,5 SUR,PRIVADA,7 B PONIENTE,CALLE,9 PONIENTE,,SN,,,,,COLONIA,LAS CRUCES,,,,72980,21,PUEBLA,15,Amozoc,1,Amozoc de Mota,0293,38,,,,Fijo,19.04079914,-98.0492957,2019-11,True,True,True,False,False,False,False,False,True,True,False,False,INCLUIR,SIN_EVIDENCIA,True,314,3141,314120,False,False,False,False,False,False,False,False,"Universo sectorial ampliado de actividades textiles, confección y servicios de lavandería/tintorería potencialmente relevantes",18,0.9513705110106204,1.0,CONCENTRACION,CLUSTER_018
10689209,21143315229000311000000000U9,TALLER DE COSTURA SIN NOMBRE,,315229,Confección en serie de otra ropa exterior de materiales textiles,0 a 5 personas,PRIVADA,GUERRERO,CALLE,FRANCISCO I MADERO,CALLE,GUADALUPE VICTORIA,CALLE,GUADALUPE VICTORIA,20.0,,,,,,LOCALIDAD,SAN LUCAS EL GRANDE,,,,74135,21,PUEBLA,143,San Salvador el Verde,11,San Lucas el Grande,0113,27,,,,Fijo,19.30727842,-98.48130472,2024-11,True,True,True,False,False,False,False,False,True,True,False,False,INCLUIR,SIN_EVIDENCIA,True,315,3152,315229,False,False,True,False,False,False,False,False,"Universo sectorial ampliado de actividades textiles, confección y servicios de lavandería/tintorería potencialmente relevantes",-1,0.0,0.4,DISPERSO_RUIDO,RUIDO_DISPERSO
7517713,21015315225000201000000000U0,TALLER DE COSTURA SIN NOMBRE,,315225,Confección de prendas de vestir sobre medida,0 a 5 personas,AVENIDA,FRANCISCO I MADERO,CALLE,15 NORTE,PRIVADA,NINGUNO,CALLE,NINGUNO,1504.0,,,5.0,36.0,F,BARRIO,SAN MIGUEL,MERCADO PUBLICO,MERCADO MUNICIPAL GENERAL IGNACIO ZARAGOZA,36F,72980,21,PUEBLA,15,Amozoc,1,Amozoc de Mota,0132,8,,,,Fijo,19.04456821,-98.05380849,2019-11,True,True,True,False,False,False,False,False,True,True,False,False,INCLUIR,SIN_EVIDENCIA,True,315,3152,315225,False,False,True,False,False,False,False,False,"Universo sectorial ampliado de actividades textiles, confección y servicios de lavandería/tintorería potencialmente relevantes",18,0.8758223502857848,1.0,CONCENTRACION,CLUSTER_018
11679670,21143315229000241000000000U8,TALLER DE COSTURA SIN NOMBRE,,315229,Confección en serie de otra ropa exterior de materiales textiles,0 a 5 personas,PRIVADA,NINGUNO,CALLE,LOS ANGELES,CALLE,PROGRESO,CALLE,LOS ANGELES,,SN,,,10.0,,LOCALIDAD,SAN LUCAS EL GRANDE,,,,74135,21,PUEBLA,143,San Salvador el Verde,11,San Lucas el Grande,0128,32,2228718586.0,,,Fijo,19.30218147,-98.47486743,2024-11,True,True,True,False,False,False,False,False,True,True,False,False,INCLUIR,SIN_EVIDENCIA,True,315,3152,315229,False,False,True,False,False,False,False,False,"Universo sectorial ampliado de actividades textiles, confección y servicios de lavandería/tintorería potencialmente relevantes",13,0.8058486391726493,1.0,CONCENTRACION,CLUSTER_013
9583948,21143315229000261000000000U6,TALLER DE COSTURA SIN NOMBRE,,315229,Confección en serie de otra ropa exterior de materiales textiles,0 a 5 personas,CALLE,LEONA VICARIO,CALLE,LINDERO,CALLE,EMILIANO ZAPATA,CALLE,FRANCISCO I MADERO,23.0,,,,,,LOCALIDAD,SAN LUCAS EL GRANDE,,,,74135,21,PUEBLA,143,San Salvador el Verde,11,San Lucas el Grande,0128,24,2484810545.0,,,Fijo,19.30904199,-98.4841479,2024-11,True,True,True,False,False,False,False,False,True,True,False,False,INCLUIR,SIN_EVIDENCIA,True,315,3152,315229,False,False,True,False,False,False,False,False,"Universo sectorial ampliado de actividades textiles, confección y servicios de lavandería/tintorería potencialmente relevantes",-1,0.0,0.4,DISPERSO_RUIDO,RUIDO_DISPERSO
3320219,21143315225000051002000000U9,TALLER DE COSTURA SIN NOMBRE,,315225,Confección de prendas de vestir sobre medida,0 a 5 personas,CERRADA,BENITO JUAREZ,CALLE,FRANCISCO I. MADERO,BOULEVARD,BENITO JUAREZ,BOULEVARD,BENITO JUAREZ,6.0,,,,0.0,SN,LOCALIDAD,SAN LUCAS EL GRANDE,,,,74135,21,PUEBLA,143,San Salvador el Verde,11,San Lucas el Grande,0128,5,2484810888.0,,,Fijo,19.30667646,-98.47992896,2014-12,True,True,True,False,False,False,False,False,True,True,False,False,INCLUIR,SIN_EVIDENCIA,True,315,3152,315225,False,False,True,False,False,False,False,False,"Universo sectorial ampliado de actividades textiles, confección y servicios de lavandería/tintorería potencialmente relevantes",13,0.6816322190685528,1.0,CONCENTRACION,CLUSTER_013
8666708,21143315229000213001000000U7,TALLER DE COSTURA SIN NOMBRE,,315229,Confección en serie de otra ropa exterior de materiales textiles,0 a 5 personas,CALLE,CAMINO REAL IZTACCIHUATL ORIENTE,CALLE,ZARAGOZA,CALLE,MIGUEL HIDALGO Y COSTILLA SUR,OTRO(ESPECIFIQUE),NINGUNO,,SN,,,,,LOCALIDAD,SAN ANDRES HUEYACATITLA,,,,74130,21,PUEBLA,143,San Salvador el Verde,9,San Andrés Hueyacatitla,0109,12,,,,Fijo,19.25425931,-98.53333189,2019-11,True,True,True,False,False,False,False,False,True,True,False,False,INCLUIR,SIN_EVIDENCIA,True,315,3152,315229,False,False,True,False,False,False,False,False,"Universo sectorial ampliado de actividades textiles, confección y servicios de lavandería/tintorería potencialmente relevantes",-1,0.0,1.0,DISPERSO_RUIDO,RUIDO_DISPERSO
11504110,21143315229000231000000000U9,TALLER DE COSTURA SIN NOMBRE,,315229,Confección en serie de otra ropa exterior de materiales textiles,0 a 5 personas,CALLE,LINDA VISTA PONIENTE,CALLE,ADOLFO LOPEZ MATEOS,CALLE,FRANCISCO I MADERO,CALLE,MIGUEL ALEMAN,8.0,,,,,,LOCALIDAD,SAN ANDRES HUEYACATITLA,,,,74130,21,PUEBLA,143,San Salvador el Verde,9,San Andrés Hueyacatitla,0109,40,,,,Fijo,19.25737375,-98.53839656,2024-11,True,True,True,False,False,False,False,False,True,True,False,False,INCLUIR,SIN_EVIDENCIA,True,315,3152,315229,False,False,True,False,False,False,False,False,"Universo sectorial ampliado de actividades textiles, confección y servicios de lavandería/tintorería potencialmente relevantes",-1,0.0,1.0,DISPERSO_RUIDO,RUIDO_DISPERSO
10886581,21143315223000031000000000U6,TALLER DE COSTURA SIN NOMBRE,,315223,Confección en serie de uniformes,0 a 5 personas,PRIVADA,SEGUNDA VENUSTIANO CARRANZA,CALLE,AQUILES SERDAN,PRIVADA,PRIMERA VENUSTIANO CARRANZA,CALLE,VENUSTIANO CARRANZA,,SN,,,,,LOCALIDAD,SAN LUCAS EL GRANDE,,,,74135,21,PUEBLA,143,San Salvador el Verde,11,San Lucas el Grande,0128,19,,,,Fijo,19.30448315,-98.47642419,2024-11,True,True,True,False,False,False,False,False,True,True,False,False,INCLUIR,SIN_EVIDENCIA,True,315,3152,315223,False,False,True,False,False,False,False,False,"Universo sectorial ampliado de actividades textiles, confección y servicios de lavandería/tintorería potencialmente relevantes",13,0.785168431575947,1.0,CONCENTRACION,CLUSTER_013
10095007,21134315229002491000000000U6,TALLER DE COSTURA SIN NOMBRE,,315229,Confección en serie de otra ropa exterior de materiales textiles,0 a 5 personas,CALLE,21 DE MARZO,CALLE,MIGUEL HIDALGO,CALLE,REFORMA,CALLE,AVIACION,,SN,,,,,LOCALIDAD,SAN MATIAS TLALANCALECA,,,,74110,21,PUEBLA,134,San Matías Tlalancaleca,1,San Matías Tlalancaleca,0044,25,2481027427.0,,,Fijo,19.32418654,-98.50427771,2024-11,True,True,True,False,False,False,False,False,True,True,False,False,INCLUIR,SIN_EVIDENCIA,True,315,3152,315229,False,False,True,False,False,False,False,False,"Universo sectorial ampliado de actividades textiles, confección y servicios de lavandería/tintorería potencialmente relevantes",12,1.0,1.0,CONCENTRACION,CLUSTER_012
3319167,21134315223000062001000000U0,TALLER DE COSTURA SIN NOMBRE,,315223,Confección en serie de uniformes,0 a 5 personas,CALLE,FRANCISCO SARABIA,CALLE,NINGUNO,CALLE,5 DE MAYO,CALLE,FRANCISCO I MADERO,102.0,,,,,,LOCALIDAD,JUAREZ CORONACO,,,,74116,21,PUEBLA,134,San Matías Tlalancaleca,2,Juárez Coronaco,0059,19,2482268182.0,,,Fijo,19.36040671,-98.5317746,2014-12,True,True,True,False,False,False,False,False,True,True,False,False,INCLUIR,SIN_EVIDENCIA,True,315,3152,315223,False,False,True,False,False,False,False,False,"Universo sectorial ampliado de actividades textiles, confección y servicios de lavandería/tintorería potencialmente relevantes",5,1.0,1.0,CONCENTRACION,CLUSTER_005
8558800,21134315192000011010000000U4,TALLER DE COSTURA SIN NOMBRE,,315123,Fabricación de ropa exterior de tejido de punto,0 a 5 personas,CALLE,DOMINGO ARENAS,PRIVADA,NINGUNO,PRIVADA,NINGUNO,OTRO(ESPECIFIQUE),NINGUNO,1009.0,,,,,,LOCALIDAD,SAN MATIAS TLALANCALECA,,,,74110,21,PUEBLA,134,San Matías Tlalancaleca,1,San Matías Tlalancaleca,003A,39,2482006497.0,,,Fijo,19.33159927,-98.50682675,2019-11,True,True,True,False,False,False,False,False,True,True,False,False,INCLUIR,SIN_EVIDENCIA,True,315,3151,315123,False,False,False,False,True,False,False,False,"Universo sectorial ampliado de actividades textiles, confección y servicios de lavandería/tintorería potencialmente relevantes",12,0.5439029753346768,1.0,CONCENTRACION,CLUSTER_012
10743532,21134315229001921000000000U3,TALLER DE COSTURA SIN NOMBRE,,315229,Confección en serie de otra ropa exterior de materiales textiles,0 a 5 personas,CALLE,SANTA CECILIA,PRIVADA,NINGUNO,CALLE,SANTA CECILIA,CALLE,CALLE DE LA LUZ,128.0,,,,,,LOCALIDAD,SAN MATIAS TLALANCALECA,,,,74110,21,PUEBLA,134,San Matías Tlalancaleca,1,San Matías Tlalancaleca,003A,48,2481081494.0,,,Fijo,19.32610171,-98.49344443,2024-11,True,True,True,False,False,False,False,False,True,True,False,False,INCLUIR,SIN_EVIDENCIA,True,315,3152,315229,False,False,True,False,False,False,False,False,"Universo sectorial ampliado de actividades textiles, confección y servicios de lavandería/tintorería potencialmente relevantes",12,0.7772322183205512,1.0,CONCENTRACION,CLUSTER_012
7536112,21134315229001061000000000U8,TALLER DE COSTURA SIN NOMBRE,,315229,Confección en serie de otra ropa exterior de materiales textiles,0 a 5 personas,PRIVADA,CUARTA SAN MATIAS,PRIVADA,TERCERA PRIVADA SAN MATIAS,PRIVADA,NINGUNO,OTRO(ESPECIFIQUE),NINGUNO,430.0,C,,,,,LOCALIDAD,SAN MATIAS TLALANCALECA,,,,74110,21,PUEBLA,134,San Matías Tlalancaleca,1,San Matías Tlalancaleca,003A,28,2481606951.0,,,Fijo,19.32893914,-98.49709438,2019-11,True,True,True,False,False,False,False,False,True,True,False,False,INCLUIR,SIN_EVIDENCIA,True,315,3152,315229,False,False,True,False,False,False,False,False,"Universo sectorial ampliado de actividades textiles, confección y servicios de lavandería/tintorería potencialmente relevantes",12,1.0,1.0,CONCENTRACION,CLUSTER_012
7536177,21134315229001151000000000U7,TALLER DE COSTURA SIN NOMBRE,,315229,Confección en serie de otra ropa exterior de materiales textiles,0 a 5 personas,PRIVADA,NINGUNO,CALLE,CALLE DE LA LUZ,PRIVADA,SANTA CECILIA,PRIVADA,SAN MIGUEL,411.0,B,,,,,LOCALIDAD,SAN MATIAS TLALANCALECA,,,,74110,21,PUEBLA,134,San Matías Tlalancaleca,1,San Matías Tlalancaleca,003A,29,2481814724.0,,,Fijo,19.32502261,-98.4962163,2019-11,True,True,True,False,False,False,False,False,True,True,False,False,INCLUIR,SIN_EVIDENCIA,True,315,3152,315229,False,False,True,False,False,False,False,False,"Universo sectorial ampliado de actividades textiles, confección y servicios de lavandería/tintorería potencialmente relevantes",12,0.9455163222766444,1.0,CONCENTRACION,CLUSTER_012
7536594,21134315229001391000000000U9,TALLER DE COSTURA SIN NOMBRE,,315229,Confección en serie de otra ropa exterior de materiales textiles,0 a 5 personas,CALLE,MORELOS,PRIVADA,TERCERA PRIVADA DE MORELOS,CALLE,SAN MARTIN,CALLE,SAN MARTIN,424.0,,,,,,COLONIA,CENTRO,,,,74110,21,PUEBLA,134,San Matías Tlalancaleca,1,San Matías Tlalancaleca,0078,1,2481148443.0,,,Fijo,19.32292806,-98.49551155,2019-11,True,True,True,False,False,False,False,False,True,True,False,False,INCLUIR,SIN_EVIDENCIA,True,315,3152,315229,False,False,True,False,False,False,False,False,"Universo sectorial ampliado de actividades textiles, confección y servicios de lavandería/tintorería potencialmente relevantes",12,1.0,1.0,CONCENTRACION,CLUSTER_012
7536595,21134315229001401000000000U6,TALLER DE COSTURA SIN NOMBRE,,315229,Confección en serie de otra ropa exterior de materiales textiles,0 a 5 personas,PRIVADA,TERCERA PRIVADA DE MORELOS,CALLE,SAN MARTIN,PRIVADA,CUARTA DE MORELOS,PRIVADA,NINGUNO,432.0,,,,,,COLONIA,CENTRO,,,,74110,21,PUEBLA,134,San Matías Tlalancaleca,1,San Matías Tlalancaleca,0078,1,2484922058.0,,,Fijo,19.32272735,-98.49530991,2019-11,True,True,True,False,False,False,False,False,True,True,False,False,INCLUIR,SIN_EVIDENCIA,True,315,3152,315229,False,False,True,False,False,False,False,False,"Universo sectorial ampliado de actividades textiles, confección y servicios de lavandería/tintorería potencialmente relevantes",12,1.0,1.0,CONCENTRACION,CLUSTER_012
7536658,21134315229001471000000000U9,TALLER DE COSTURA SIN NOMBRE,,315229,Confección en serie de otra ropa exterior de materiales textiles,0 a 5 personas,PRIVADA,NINGUNO,CALLE,SAN PEDRO,CALLE,NINGUNO,CALLE,NINGUNO,8.0,,,,,,LOCALIDAD,SAN MATIAS TLALANCALECA,,,,74110,21,PUEBLA,134,San Matías Tlalancaleca,1,San Matías Tlalancaleca,0044,51,,,,Fijo,19.31972394,-98.49424867,2019-11,True,True,True,False,False,False,False,False,True,True,False,False,INCLUIR,SIN_EVIDENCIA,True,315,3152,315229,False,False,True,False,False,False,False,False,"Universo sectorial ampliado de actividades textiles, confección y servicios de lavandería/tintorería potencialmente relevantes",12,0.6643223066384957,1.0,CONCENTRACION,CLUSTER_012
7582853,21134315192000031010000000U2,TALLER DE COSTURA SIN NOMBRE,,315229,Confección en serie de otra ropa exterior de materiales textiles,0 a 5 personas,CALLE,REFORMA,CALLE,20 DE NOVIEMBRE,PRIVADA,NINGUNO,CALLE,SANTA RITA,712.0,,,,,,LOCALIDAD,SAN MATIAS TLALANCALECA,,,,74110,21,PUEBLA,134,San Matías Tlalancaleca,1,San Matías Tlalancaleca,003A,18,2481131806.0,,,Fijo,19.32444368,-98.50246048,2019-11,True,True,True,False,False,False,False,False,True,True,False,False,INCLUIR,SIN_EVIDENCIA,True,315,3152,315229,False,False,True,False,False,False,False,False,"Universo sectorial ampliado de actividades textiles, confección y servicios de lavandería/tintorería potencialmente relevantes",12,1.0,1.0,CONCENTRACION,CLUSTER_012
