d_llave,clee,nom_est,raz_soc,cve_scian,desc_scian,Descripcion estrato personal ocupado,Tipo de vialidad,Nombre de la vialidad,Tipo de entre vialidad 1,Nombre de entre vialidad 1,Tipo de entre vialidad 2,Nombre de entre vialidad 2,Tipo de entre vialidad 3,Nombre de entre vialidad 3,Numero exterior o kilometro,Letra exterior,Edificio,Edificio Piso,Numero interior,Letra interior,Tipo de asentamiento humano,Nombre de asentamiento humano,Tipo centro comercial,"Corredor industrial, centro comercial o mercado publico",Numero de local,Codigo Postal,Clave entidad,Entidad federativa,Clave municipio,Municipio,cve_loc,localidad,Area geoestadistica basica,Manzana,Numero de telefono,Correo electronico,Sitio en Internet,Tipo de establecimiento,Latitud,Longitud,Fecha de incorporacion al DENUE,coincide_filtro_scian,coincide_filtro_texto,textil,mezclilla,humedo_explicito,lavado_generico,produccion,maquila,proceso_seco_explicito,scian_textil,scian_acabado_humedo,scian_lavanderia,sector_textil,evidencia_hidrica,dentro_cuenca,scian_3,scian_4,scian_6,actividad_lavanderia_tintoreria,actividad_acabado_textil,actividad_confeccion,actividad_fabricacion_telas,actividad_tejido_hilado,actividad_bordado_deshilado,senal_pantalon,senal_mezclilla_o_pantalon,universo_conceptual
10284384,21114315225003902000000000U1,KU PRINCESS,GRUPO EMPRESARIAL ZAHOUL,315225,Confección de prendas de vestir sobre medida,6 a 10 personas,AVENIDA,JUAREZ,CALLE,21 SUR,CALLE,23 SUR,AVENIDA,5 PONIENTE,2110,,,,,,COLONIA,SAN MATIAS,,,,72090,21,PUEBLA,114,Puebla,0001,Heroica Puebla de Zaragoza,0380,013,2225041982,CONTABILIDADKUPRINCESS@GMAIL.COM,,Fijo,19.05009058,-98.21496615,2024-11,True,False,False,False,False,False,False,False,False,True,False,False,INCLUIR,SIN_EVIDENCIA,True,315,3152,315225,False,False,True,False,False,False,False,False,"Universo sectorial ampliado de actividades textiles, confección y servicios de lavandería/tintorería potencialmente relevantes"
10269000,21119315225000181000000000U4,LA AGUJA MAGICA,,315225,Confección de prendas de vestir sobre medida,0 a 5 personas,AVENIDA,CAMINO REAL A SANTA CLARA,CALLE,GENERAL JUAN NEPOMUCENO MENDEZ,CALLE,NINGUNO,CALLE,GENERAL GUADALUPE VICTORIA,,SN,,,,,COLONIA,GOBERNADORES,,,,72810,21,PUEBLA,119,San Andrés Cholula,0013,San Bernardino Tlaxcalancingo,0419,036,2227297178,,,Fijo,19.02744697,-98.2634345,2024-11,True,False,False,False,False,False,False,False,False,True,False,False,INCLUIR,SIN_EVIDENCIA,True,315,3152,315225,False,False,True,False,False,False,False,False,"Universo sectorial ampliado de actividades textiles, confección y servicios de lavandería/tintorería potencialmente relevantes"
8559241,21132314120000061000000000U5,LA CASA DE TOÑA REPARACION DE ROPA,ALEJANDRARAMOSJIMENEZ,314120,"Confección de cortinas, blancos y similares",0 a 5 personas,CALLE,BENITO JUAREZ,PRIVADA,NINGUNO,CALLE,JOSEFA ORTIZ DE DOMINGUEZ,CALLE,CALLE DE LA CRUZ,14,,,,,,COLONIA,BARRIO,,,,74120,21,PUEBLA,132,San Martín Texmelucan,0001,San Martín Texmelucan de Labastida,0548,001,,,,Fijo,19.30153574,-98.45542771,2019-11,True,True,True,False,False,False,False,False,False,True,False,False,INCLUIR,SIN_EVIDENCIA,True,314,3141,314120,False,False,False,False,False,False,False,False,"Universo sectorial ampliado de actividades textiles, confección y servicios de lavandería/tintorería potencialmente relevantes"
10299824,21034315224000031000000000U5,LA CASA DEL DISFRAZ DE OCOTLAN,,315224,Confección en serie de disfraces y trajes típicos,0 a 5 personas,CALLE,HIDALGO,CALLE,6 DE ENERO,PROLONGACION,JOSE MARIA MORELOS,PRIVADA,MORELOS,115,,,,,,COLONIA,SAN FRANCISCO OCOTLAN,,,,72680,21,PUEBLA,034,Coronango,0003,San Francisco Ocotlán (Ocotlán),0227,012,2226273460,,,Fijo,19.13629617,-98.28822973,2024-11,True,False,False,False,False,False,False,False,False,True,False,False,INCLUIR,SIN_EVIDENCIA,True,315,3152,315224,False,False,True,False,False,False,False,False,"Universo sectorial ampliado de actividades textiles, confección y servicios de lavandería/tintorería potencialmente relevantes"
6406035,29010313210000233001009898S0,LA LUZ,LA LUZ,313210,Fabricación de telas anchas de tejido de trama,0 a 5 personas,CALLE,8 SUR,CALLE,6 SUR,CALLE,8 SUR,PROLONGACION,REFORMA,125,,,,,,COLONIA,REFORMA SUR,,,,72160,21,PUEBLA,114,Puebla,0001,Heroica Puebla de Zaragoza,2508,036,2223905763,CONTABILIDAD@LALUZTEXTILES.COM.MX,,Fijo,19.06180738,-98.23288158,2010-07,True,False,False,False,False,False,False,False,False,True,False,False,INCLUIR,SIN_EVIDENCIA,True,313,3132,313210,False,False,False,True,False,False,False,False,"Universo sectorial ampliado de actividades textiles, confección y servicios de lavandería/tintorería potencialmente relevantes"
7908976,21114315225002271000000000U2,LA MODISTA,,315225,Confección de prendas de vestir sobre medida,0 a 5 personas,AVENIDA,AVENIDA DEL JARDIN,BOULEVARD,CARLOS CAMACHO ESPIRITU,PRIVADA,NINGUNO,CALLE,NINGUNO,2227,,,1,,,COLONIA,SAN JOSE XILOTZINGO,MERCADO PUBLICO,MERCADO EN CONDOMINIO XILOTZINGO,73,72520,21,PUEBLA,114,Puebla,0001,Heroica Puebla de Zaragoza,4561,013,2228028094,,,Fijo,18.98916384,-98.19961241,2019-11,True,False,False,False,False,False,False,False,False,True,False,False,INCLUIR,SIN_EVIDENCIA,True,315,3152,315225,False,False,True,False,False,False,False,False,"Universo sectorial ampliado de actividades textiles, confección y servicios de lavandería/tintorería potencialmente relevantes"
6377984,21114313210000467001009624M2,LA PERLA HOMETEX,LA PERLA HOMETEX,313210,Fabricación de telas anchas de tejido de trama,251 y más personas,CARRETERA,FEDERAL A TEHUACÁN,CALLE,I,CALLE,NINGUNO,CALLE,B,958,,,,,,PARQUE INDUSTRIAL,PUEBLA DOS MIL,PARQUE INDUSTRIAL,PUEBLA DOS MIL,SN,72225,21,PUEBLA,114,Puebla,0001,Heroica Puebla de Zaragoza,1105,007,7444198405,CONTABILIDAD@LAPERLAHT.COM.MX,,Fijo,19.07682371,-98.1614371,2010-07,True,False,False,False,False,False,False,False,False,True,False,False,INCLUIR,SIN_EVIDENCIA,True,313,3132,313210,False,False,False,True,False,False,False,False,"Universo sectorial ampliado de actividades textiles, confección y servicios de lavandería/tintorería potencialmente relevantes"
6379428,21114313210000426001009624S8,LA PERLA HOMETEX,LA PERLA HOMETEX,313210,Fabricación de telas anchas de tejido de trama,31 a 50 personas,AUTOPISTA,DURANGO,CALLE,NINGUNO,CALLE,YUCATÁN,PRIVADA,RANCHO LOS ÍDOLOS,10243,,,,,,COLONIA,JARDINES DE LA RESURRECCIÓN,,,,7225,21,PUEBLA,114,Puebla,0001,Heroica Puebla de Zaragoza,1641,035,7444198405,CONTABILIDAD@LAPERLAHT.COM.MX,,Fijo,19.0826612,-98.16551293,2011-03,True,False,False,False,False,False,False,False,False,True,False,False,INCLUIR,SIN_EVIDENCIA,True,313,3132,313210,False,False,False,True,False,False,False,False,"Universo sectorial ampliado de actividades textiles, confección y servicios de lavandería/tintorería potencialmente relevantes"
6421247,21114313112000156001009624S9,LA PERLA HOMETEX,LA PERLA HOMETEX,313112,Preparación e hilado de fibras blandas naturales,0 a 5 personas,CALLE,D,CALLE,H,CALLE,F,OTRO(ESPECIFIQUE),SIN REFERENCIA,8,,,,,,PARQUE INDUSTRIAL,PUEBLA 2000,,PUEBLA 2000,8,72225,21,PUEBLA,114,Puebla,0001,Heroica Puebla de Zaragoza,1105,003,7444198405,CONTABILIDAD@LAPERLAHT.COM.MX,,Fijo,19.06645748,-98.15633412,2010-07,True,False,False,False,False,False,False,False,False,True,False,False,INCLUIR,SIN_EVIDENCIA,True,313,3131,313112,False,False,False,False,True,False,False,False,"Universo sectorial ampliado de actividades textiles, confección y servicios de lavandería/tintorería potencialmente relevantes"
6377138,21114313210000366000000000U6,LA POBLANA,LA POBLANA,313210,Fabricación de telas anchas de tejido de trama,51 a 100 personas,AVENIDA,DIAGONAL DEFENSORES DE LA REPÚBLICA,PRIVADA,NINGUNO,CALLE,NINGUNO,CALLE,MONTE LÍBANO,999,,,,,,COLONIA,OBRERO Y CAMPESINA,,,,72250,21,PUEBLA,114,Puebla,0001,Heroica Puebla de Zaragoza,3563,025,,MARTINARROYO@LAPOBLANA.COM.MX,,Fijo,19.06399754,-98.17463534,2010-07,True,False,False,False,False,False,False,False,False,True,False,False,INCLUIR,SIN_EVIDENCIA,True,313,3132,313210,False,False,False,True,False,False,False,False,"Universo sectorial ampliado de actividades textiles, confección y servicios de lavandería/tintorería potencialmente relevantes"
8724658,21114315229002031000000000U2,LA PUNTADA MAGICA,,315229,Confección en serie de otra ropa exterior de materiales textiles,0 a 5 personas,CALLE,SANTA FELICITAS,CALLE,SAN LUCAS,CALLE,SAN ANDRES,CALLE,SANTA CAMELIA,,SN,,,,,COLONIA,SANTA LUCIA VILLA ALTAMIRANO,,,,72499,21,PUEBLA,114,Puebla,0001,Heroica Puebla de Zaragoza,606A,002,,,,Fijo,18.9530317,-98.23030102,2019-11,True,False,False,False,False,False,False,False,False,True,False,False,INCLUIR,SIN_EVIDENCIA,True,315,3152,315229,False,False,True,False,False,False,False,False,"Universo sectorial ampliado de actividades textiles, confección y servicios de lavandería/tintorería potencialmente relevantes"
10864285,21140313220000023000000000U7,LABEL FACTORY MEXICO,LABEL FACTORY MEXICO,313220,Fabricación de telas angostas de tejido de trama y pasamanería,11 a 30 personas,CALLE,RIO ATOYAC SUR,AVENIDA,LAGO DE TEXCOCO PONIENTE,AVENIDA,JUAREZ PONIENTE,CALLE,RIO NAZAS SUR,114,,,,,,COLONIA,MANANTIALES,,,,72756,21,PUEBLA,140,San Pedro Cholula,0014,Santiago Momoxpan,0450,003,,,,Fijo,19.07911543,-98.27651657,2024-11,True,False,False,False,False,False,False,False,False,True,False,False,INCLUIR,SIN_EVIDENCIA,True,313,3132,313220,False,False,False,True,False,False,False,False,"Universo sectorial ampliado de actividades textiles, confección y servicios de lavandería/tintorería potencialmente relevantes"
3434321,21114337910000051010000000U1,LAMINADOS PARA COLCHON DE PUEBLA,,314993,Fabricación de productos textiles reciclados,0 a 5 personas,CALLE,INSURGENTES,BOULEVARD,ZAPOTECA,PRIVADA,TERCERA DE INSURGENTES,CALLE,MONTE ALBAN,,SN,,,,,COLONIA,SANTA CRUZ BUENA VISTA,,,,72170,21,PUEBLA,114,Puebla,0001,Heroica Puebla de Zaragoza,3065,003,2222848485,,,Fijo,19.05714779,-98.25235127,2010-07,True,False,False,False,False,False,False,False,False,True,False,False,INCLUIR,SIN_EVIDENCIA,True,314,3149,314993,False,False,False,False,False,False,False,False,"Universo sectorial ampliado de actividades textiles, confección y servicios de lavandería/tintorería potencialmente relevantes"
6272576,21074313310000034103000000U4,LAVADOS NACIONALES,LAVADOS NACIONALES,313310,Acabado de productos textiles,51 a 100 personas,OTRO(ESPECIFIQUE),SANTA ANA XALMIMILULCO KM 2+500,AVENIDA,AVENIDA DE LOS ZAPADORES,AVENIDA,AVENIDA DE LA PÓLVORA,PEATONAL,NINGUNO,2500,,,,,,COLONIA,LA LAGUNILLA,,,,74160,21,PUEBLA,074,Huejotzingo,0093,Los Encinos,0097,800,,MARTIN.JUAREZ@HERA.COM.MX,,Fijo,19.17826146,-98.40035305,2010-07,True,False,False,False,False,False,False,False,False,True,True,False,INCLUIR,SI,True,313,3133,313310,False,True,False,True,False,False,False,False,"Universo sectorial ampliado de actividades textiles, confección y servicios de lavandería/tintorería potencialmente relevantes"
6696221,21143812210000041011000000U0,LAVANDERIA DE REYES,,313310,Acabado de productos textiles,6 a 10 personas,CARRETERA,FEDERAL MEXICO PUEBLA,CALLE,LINDERO,PRIVADA,NINGUNO,BOULEVARD,BENITO JUAREZ,141,,,,,,LOCALIDAD,SAN LUCAS EL GRANDE,,,,74135,21,PUEBLA,143,San Salvador el Verde,0011,San Lucas el Grande,0128,034,2481155700,,,Fijo,19.30982577,-98.48481491,2016-01,True,True,False,False,False,True,False,False,False,True,True,False,INCLUIR,SI,True,313,3133,313310,False,True,False,True,False,False,False,False,"Universo sectorial ampliado de actividades textiles, confección y servicios de lavandería/tintorería potencialmente relevantes"
3410567,21134812210000092001000000U2,LAVANDERIA SAYES,,313310,Acabado de productos textiles,6 a 10 personas,CALLE,SAN MARTIN,PRIVADA,TERCERA PRIVADA SAN PEDRO,CALLE,SAN PEDRO,CALLE,SAN PEDRO,320,,,,,,COLONIA,CENTRO,,,,74110,21,PUEBLA,134,San Matías Tlalancaleca,0001,San Matías Tlalancaleca,0044,010,,SAYES_2014@OUTLOOK.ES,,Fijo,19.32170951,-98.49571856,2010-07,True,True,False,False,False,True,False,False,False,True,True,False,INCLUIR,SI,True,313,3133,313310,False,True,False,True,False,False,False,False,"Universo sectorial ampliado de actividades textiles, confección y servicios de lavandería/tintorería potencialmente relevantes"
3410625,21134432111000011010000000U2,LAVANDERIA SIN NOMBRE,,313310,Acabado de productos textiles,0 a 5 personas,CALLE,SANTA ANITA,CALLE,SANTA ANITA,CALLE,NINGUNO,CARRETERA,FEDERAL MEXICO-PUEBLA,,SN,,,,,LOCALIDAD,SAN MATIAS TLALANCALECA,,,,74110,21,PUEBLA,134,San Matías Tlalancaleca,0001,San Matías Tlalancaleca,0044,045,,,,Fijo,19.31809152,-98.50039959,2010-07,True,True,False,False,False,True,False,False,False,True,True,False,INCLUIR,SI,True,313,3133,313310,False,True,False,True,False,False,False,False,"Universo sectorial ampliado de actividades textiles, confección y servicios de lavandería/tintorería potencialmente relevantes"
3273813,21132315229000691010000000U7,LAVANDERIA SIN NOMBRE,,313310,Acabado de productos textiles,0 a 5 personas,CALLE,INSURGENTES,PRIVADA,NINGUNO,CALLE,MORELOS,PRIVADA,BENITO JUAREZ,13,,,,,,PUEBLO,SAN BALTAZAR TEMAXCALAC,,,,74126,21,PUEBLA,132,San Martín Texmelucan,0015,Santa María Moyotzingo,0482,021,2481291669,,,Fijo,19.26574751,-98.409746,2014-12,True,True,False,False,False,True,False,False,False,True,True,False,INCLUIR,SI,True,313,3133,313310,False,True,False,True,False,False,False,False,"Universo sectorial ampliado de actividades textiles, confección y servicios de lavandería/tintorería potencialmente relevantes"
3428321,21074812210000051011000000U6,LAVANDERIA Y TERMINADOS G C,,313310,Acabado de productos textiles,6 a 10 personas,CALLE,MAGNOLIA,CALLE,16 DE SEPTIEMBRE,CALLE,INDUSTRIA,PRIVADA,16 DE SEPTIEMBRE,5,,,,0,A,COLONIA,CENTRO,,,,74169,21,PUEBLA,074,Huejotzingo,0029,Santa Ana Xalmimilulco,0190,013,2481631503,TERMINADOS.GC@HOTMAIL.COM,,Fijo,19.21176794,-98.37981608,2010-07,True,True,False,False,False,True,False,False,False,True,True,False,INCLUIR,SI,True,313,3133,313310,False,True,False,True,False,False,False,False,"Universo sectorial ampliado de actividades textiles, confección y servicios de lavandería/tintorería potencialmente relevantes"
12288322,21041313210000102000000000U0,LENARD MX,LENARD MX,313210,Fabricación de telas anchas de tejido de trama,6 a 10 personas,CALLE,RIO ATOYAC,AVENIDA,REVOLUCION,PRIVADA,SAN JUAN,CALLE,SAN BERNARDO,30,,,,,,PARQUE INDUSTRIAL,SANCTORUM,,,,72730,21,PUEBLA,041,Cuautlancingo,0008,Sanctorum,0202,064,,,WWW.LENARD.TECHJ,Fijo,19.10756079,-98.25715188,2026-04,True,False,False,False,False,False,False,False,False,True,False,False,INCLUIR,SIN_EVIDENCIA,True,313,3132,313210,False,False,False,True,False,False,False,False,"Universo sectorial ampliado de actividades textiles, confección y servicios de lavandería/tintorería potencialmente relevantes"
10724349,21074315229002943000000000U4,LIDER CORDOBA,,315229,Confección en serie de otra ropa exterior de materiales textiles,11 a 30 personas,CALLE,ALDAMA,CALLE,CRUZ DE PIEDRA,CALLE,REFORMA,CALLE,VICTORIA,4,,,,,,PUEBLO,SANTA ANA XALMIMINULCO,,,,74169,21,PUEBLA,074,Huejotzingo,0029,Santa Ana Xalmimilulco,0025,022,2272766826,,,Fijo,19.21018665,-98.3815298,2024-11,True,False,False,False,False,False,False,False,False,True,False,False,INCLUIR,SIN_EVIDENCIA,True,315,3152,315229,False,False,True,False,False,False,False,False,"Universo sectorial ampliado de actividades textiles, confección y servicios de lavandería/tintorería potencialmente relevantes"
3348726,21114313210000543002000000U0,LIGAMENTOS ESPECIALIZADOS,LIGAMENTOS ESPECIALIZADOS,313210,Fabricación de telas anchas de tejido de trama,0 a 5 personas,CALLE,FRANCISCO JAVIER MINA,AVENIDA,TEPEYAC,AVENIDA,INSURGENTES,CALLE,VENUSTIANO CARRANZA,6602,,,,,,COLONIA,TEPEYAC,,,,72210,21,PUEBLA,114,Puebla,0001,Heroica Puebla de Zaragoza,150A,007,,,,Fijo,19.06893146,-98.17871299,2014-12,True,False,False,False,False,False,False,False,False,True,False,False,INCLUIR,SIN_EVIDENCIA,True,313,3132,313210,False,False,False,True,False,False,False,False,"Universo sectorial ampliado de actividades textiles, confección y servicios de lavandería/tintorería potencialmente relevantes"
9496517,21114315223001173000000000U6,LL DIAMANTE SA DE CV,,315223,Confección en serie de uniformes,11 a 30 personas,CALLE,46 PONIENTE,CALLE,21 NORTE,BOULEVARD,CARMEN SERDAN,CALLE,46 PONIENTE,2114,,,,1,,COLONIA,CLEOTILDE TORRES,,,,72050,21,PUEBLA,114,Puebla,0001,Heroica Puebla de Zaragoza,0130,024,,LL_DIAMANTE@HOTMAIL.COM,WWW.LLATAUNIFORMES.COM,Fijo,19.06963537,-98.20062499,2024-11,True,False,False,False,False,False,False,False,False,True,False,False,INCLUIR,SIN_EVIDENCIA,True,315,3152,315223,False,False,True,False,False,False,False,False,"Universo sectorial ampliado de actividades textiles, confección y servicios de lavandería/tintorería potencialmente relevantes"
8468096,21119315223000065001037041S4,LLACA TEXTIL,LOGOTIPO DE PRECISION,315223,Confección en serie de uniformes,11 a 30 personas,PRIVADA,COLORINES,AVENIDA,CAMINO REAL A SANTA CLARA,CARRETERA,FEDERAL PUEBLA ATLIXCO,CALZADA,RAMÓN IBARRA Y GONZALEZ,5201,,,,,,COLONIA,EMILIANO ZAPATA,,,,72810,21,PUEBLA,119,San Andrés Cholula,0013,San Bernardino Tlaxcalancingo,0372,018,2211531023,LLACA_CONTABILIDAD@HOTMAIL.COM,WWW.LLACAUNIFORMES.COM,Fijo,19.03263755,-98.25984524,2019-11,True,True,True,False,False,False,False,False,False,True,False,False,INCLUIR,SIN_EVIDENCIA,True,315,3152,315223,False,False,True,False,False,False,False,False,"Universo sectorial ampliado de actividades textiles, confección y servicios de lavandería/tintorería potencialmente relevantes"
3436977,21114463113001051110000000U7,LLEWOHC BORDADOS,,314991,"Confección, bordado y deshilado de productos textiles",0 a 5 personas,CALLE,12 J,BOULEVARD,LATERAL AUTOPISTA,BOULEVARD,EL CASCO,CALLE,11 J,6,1,,,,,FRACCIONAMIENTO,COLON,,,,72310,21,PUEBLA,114,Puebla,0001,Heroica Puebla de Zaragoza,481A,034,2221897063,LLEWOHCMEXICO@OUTLOOK.COM,,Fijo,19.06732663,-98.12537428,2010-07,True,True,True,False,False,False,True,False,True,True,False,False,INCLUIR,SIN_EVIDENCIA,True,314,3149,314991,False,False,False,False,False,True,False,False,"Universo sectorial ampliado de actividades textiles, confección y servicios de lavandería/tintorería potencialmente relevantes"
8559539,21136315225000201000000000U4,LOBOS SERVICIOS TEXTILES,,315229,Confección en serie de otra ropa exterior de materiales textiles,0 a 5 personas,CALLE,PINO SUAREZ,CALLE,JOSE MARIA MORELOS,CALLE,HIDALGO,AVENIDA,BENITO JUAREZ,12,,,,,,LOCALIDAD,SAN MIGUEL XOXTLA,,,,72620,21,PUEBLA,136,San Miguel Xoxtla,0001,San Miguel Xoxtla,0034,005,2224104563,,,Fijo,19.16977148,-98.30945221,2019-11,True,False,False,False,False,False,False,False,False,True,False,False,INCLUIR,SIN_EVIDENCIA,True,315,3152,315229,False,False,True,False,False,False,False,False,"Universo sectorial ampliado de actividades textiles, confección y servicios de lavandería/tintorería potencialmente relevantes"
10428648,21114315223001531000000000U5,LODITEX,,315223,Confección en serie de uniformes,0 a 5 personas,CALLE,8 PONIENTE,CALLE,7 NORTE,CALLE,9 NORTE,CALLE,6 PONIENTE,,SN,,,,,COLONIA,LA LIBERTAD,,,,72130,21,PUEBLA,114,Puebla,0001,Heroica Puebla de Zaragoza,3385,009,2212981407,,,Fijo,19.07413463,-98.23767224,2024-11,True,False,False,False,False,False,False,False,False,True,False,False,INCLUIR,SIN_EVIDENCIA,True,315,3152,315223,False,False,True,False,False,False,False,False,"Universo sectorial ampliado de actividades textiles, confección y servicios de lavandería/tintorería potencialmente relevantes"
3336049,21140314912000021002000000U2,LONAS CARPAS Y VELARIAS,,314912,Confección de productos de textiles recubiertos y de materiales sucedáneos,0 a 5 personas,AVENIDA,FORJADORES DE PUEBLA,AVENIDA,BARRANCO,CALLE,RIO PAPAGAYO SUR,AVENIDA,FORJADORES DE PUEBLA,628,C,,,,,COLONIA,MANANTIALES,,,,72760,21,PUEBLA,140,San Pedro Cholula,0014,Santiago Momoxpan,0465,015,2228097927,LONASCARPASYVELARIAS@OUTLOOK.COM,,Fijo,19.07755543,-98.27044285,2014-12,True,False,False,False,False,False,False,False,False,True,False,False,INCLUIR,SIN_EVIDENCIA,True,314,3149,314912,False,False,False,False,False,False,False,False,"Universo sectorial ampliado de actividades textiles, confección y servicios de lavandería/tintorería potencialmente relevantes"
3446269,21114314912000143001000000U9,LONAS CHAPULTEPEC,LONAS CHAPULTEPEC,314912,Confección de productos de textiles recubiertos y de materiales sucedáneos,6 a 10 personas,CALLE,INDEPENDENCIA,CALLE,CLAVIJERO,CALLE,16 DE SEPTIEMBRE,CALLE,VENUSTIANO CARRANZA,137,,,,,,COLONIA,VISTA HERMOSA ALAMOS,,,,72320,21,PUEBLA,114,Puebla,0001,Heroica Puebla de Zaragoza,3648,027,2222356683,LONASCHAPULTEPEC@HOTMAIL.COM,,Fijo,19.04173952,-98.14905777,2010-07,True,False,False,False,False,False,False,False,False,True,False,False,INCLUIR,SIN_EVIDENCIA,True,314,3149,314912,False,False,False,False,False,False,False,False,"Universo sectorial ampliado de actividades textiles, confección y servicios de lavandería/tintorería potencialmente relevantes"
8776893,21132314912000031000000000U8,LONAS CHIQUIS,,314912,Confección de productos de textiles recubiertos y de materiales sucedáneos,0 a 5 personas,CARRETERA,FEDERAL A TLAXCALA,CALLE,CAMINO A SAN LUCAS,OTRO(ESPECIFIQUE),CAMINO,OTRO(ESPECIFIQUE),CAMINO,,SN,,,,,COLONIA,SAN DAMIAN,,,,74059,21,PUEBLA,132,San Martín Texmelucan,0001,San Martín Texmelucan de Labastida,0355,019,2228488033,LARRAINZAR4455@HOTMAIL.COM,,Fijo,19.28951041,-98.41787373,2019-11,True,False,False,False,False,False,False,False,False,True,False,False,INCLUIR,SIN_EVIDENCIA,True,314,3149,314912,False,False,False,False,False,False,False,False,"Universo sectorial ampliado de actividades textiles, confección y servicios de lavandería/tintorería potencialmente relevantes"
10879045,21132314912000041000000000U7,LONAS GALI,,314912,Confección de productos de textiles recubiertos y de materiales sucedáneos,0 a 5 personas,CALLE,MARIANO ABASOLO,PRIVADA,ACOTZALA,CALLE,CARMEN SERDAN,CALLE,CARMEN SERDAN,209,,,,,,COLONIA,LOS DICIOS,,,,74080,21,PUEBLA,132,San Martín Texmelucan,0001,San Martín Texmelucan de Labastida,0374,017,2461500873,LONASGALI@GMAIL.COM,,Fijo,19.27734833,-98.43350453,2024-11,True,False,False,False,False,False,False,False,False,True,False,False,INCLUIR,SIN_EVIDENCIA,True,314,3149,314912,False,False,False,False,False,False,False,False,"Universo sectorial ampliado de actividades textiles, confección y servicios de lavandería/tintorería potencialmente relevantes"
